date_time,Date,Time,Time / Activity,type,type_text,Activity time (h:m:s),Activity (minutes),startTime,sportTime(s),maxPace(/meter),minPace(/meter),distance(m),avgPace(/meter),calories(kcal)
2024-09-23 06:44:37,2024-09-23,06:44,06:44 Walking,6,Walking,1:23:55,83.92,2024-09-23 06:44:37+0000,5035,3.3307583,0.15413256,6770.0,0.743,353.0
2024-09-23 02:44:16,2024-09-23,02:44,02:44 Walking,6,Walking,1:24:31,84.52,2024-09-23 02:44:16+0000,5071,0.0,0.40233836,6980.0,0.726,473.0
2024-09-22 11:56:24,2024-09-22,11:56,11:56 Walking,6,Walking,1:36:30,96.5,2024-09-22 11:56:24+0000,5790,2.4511657,0.43687344,7268.0,0.796,440.0
2024-09-22 07:35:59,2024-09-22,07:35,07:35 Walking,6,Walking,0:53:19,53.32,2024-09-22 07:35:59+0000,3199,0.0,0.23416753,3738.0,0.855,409.0
2024-09-22 02:48:49,2024-09-22,02:48,02:48 Walking,6,Walking,1:26:29,86.48,2024-09-22 02:48:49+0000,5189,0.0,0.23632145,7157.0,0.724,458.0
2024-09-21 12:42:14,2024-09-21,12:42,12:42 Walking,6,Walking,0:46:24,46.4,2024-09-21 12:42:14+0000,2784,1.8840525,0.15337855,3862.0,0.72,204.0
2024-09-21 08:21:23,2024-09-21,08:21,08:21 Walking,6,Walking,0:50:04,50.07,2024-09-21 08:21:23+0000,3004,1.5789723,0.31125197,4009.0,0.749,327.0
2024-09-21 03:49:57,2024-09-21,03:49,03:49 Walking,6,Walking,0:11:58,11.97,2024-09-21 03:49:57+0000,718,1.8392417,0.44747692,1009.0,0.711,70.0
2024-09-21 02:58:44,2024-09-21,02:58,02:58 Running,1,Running,0:51:01,51.02,2024-09-21 02:58:44+0000,3061,1.9064463,0.31217575,7093.0,0.431,445.0
2024-09-21 02:45:38,2024-09-21,02:45,02:45 Walking,6,Walking,0:12:59,12.98,2024-09-21 02:45:38+0000,779,2.5384133,0.5125331,1010.0,0.77,61.0
2024-09-20 11:55:50,2024-09-20,11:55,11:55 Swimming,14,Swimming,0:11:09,11.15,2024-09-20 11:55:50+0000,669,1.8100193,1.1015288,400.0,1.672,101.0
2024-09-20 11:23:16,2024-09-20,11:23,11:23 Swimming,14,Swimming,0:32:27,32.45,2024-09-20 11:23:16+0000,1947,1.9753408,0.9625351,1000.0,1.947,238.0
2024-09-20 10:05:56,2024-09-20,10:05,10:05 Walking,6,Walking,0:46:08,46.13,2024-09-20 10:05:56+0000,2768,2.1733522,0.10239908,3322.0,0.833,214.0
2024-09-20 06:35:15,2024-09-20,06:35,06:35 Walking,6,Walking,1:15:10,75.17,2024-09-20 06:35:15+0000,4510,3.4136362,0.23389657,6054.0,0.744,412.0
2024-09-20 02:47:37,2024-09-20,02:47,02:47 Walking,6,Walking,1:20:38,80.63,2024-09-20 02:47:37+0000,4838,2.0616539,0.3229981,7033.0,0.687,545.0
2024-09-19 11:11:32,2024-09-19,11:11,11:11 Cycling,10,Cycling,1:00:05,60.08,2024-09-19 11:11:32+0000,3605,0.0,0.0,0.0,0.0,464.0
2024-09-19 09:50:18,2024-09-19,09:50,09:50 Walking,6,Walking,0:44:24,44.4,2024-09-19 09:50:18+0000,2664,0.0,0.53182113,3084.0,0.863,310.0
2024-09-19 06:31:00,2024-09-19,06:31,06:31 Walking,6,Walking,1:25:39,85.65,2024-09-19 06:31:00+0000,5139,2.3705482,0.45242167,6358.0,0.808,529.0
2024-09-19 02:43:37,2024-09-19,02:43,02:43 Walking,6,Walking,1:21:50,81.83,2024-09-19 02:43:37+0000,4910,0.0,0.43042058,6936.0,0.707,530.0
2024-09-18 13:13:20,2024-09-18,13:13,13:13 Swimming,14,Swimming,0:31:59,31.98,2024-09-18 13:13:20+0000,1919,1.8666667,1.1573066,1050.0,1.827,255.0
2024-09-18 12:49:07,2024-09-18,12:49,12:49 Swimming,14,Swimming,0:23:45,23.75,2024-09-18 12:49:07+0000,1425,1.9,1.1742944,750.0,1.9,185.0
2024-09-18 11:21:18,2024-09-18,11:21,11:21 Walking,6,Walking,0:45:31,45.52,2024-09-18 11:21:18+0000,2731,0.0,0.39901823,3118.0,0.875,341.0
2024-09-18 07:25:22,2024-09-18,07:25,07:25 Walking,6,Walking,1:16:41,76.68,2024-09-18 07:25:22+0000,4601,2.4812436,0.29521132,6146.0,0.748,370.0
2024-09-18 03:11:30,2024-09-18,03:11,03:11 Walking,6,Walking,1:22:10,82.17,2024-09-18 03:11:30+0000,4930,2.3133402,0.48328695,6934.0,0.71,454.0
2024-09-17 12:44:21,2024-09-17,12:44,12:44 Walking,6,Walking,0:39:58,39.97,2024-09-17 12:44:21+0000,2398,5.598121,0.50338537,3215.0,0.745,190.0
2024-09-17 08:25:32,2024-09-17,08:25,08:25 Walking,6,Walking,1:16:44,76.73,2024-09-17 08:25:32+0000,4604,1.4249343,0.4874522,6198.0,0.742,476.0
2024-09-17 04:02:48,2024-09-17,04:02,04:02 Walking,6,Walking,0:11:52,11.87,2024-09-17 04:02:48+0000,712,0.0,0.4804918,1006.0,0.707,54.0
2024-09-17 03:18:02,2024-09-17,03:18,03:18 Running,1,Running,0:44:21,44.35,2024-09-17 03:18:02+0000,2661,3.9930131,0.27243522,7013.0,0.379,411.0
2024-09-17 03:03:22,2024-09-17,03:03,03:03 Walking,6,Walking,0:14:30,14.5,2024-09-17 03:03:22+0000,870,0.0,0.5428498,1002.0,0.868,74.0
2024-09-16 11:56:25,2024-09-16,11:56,11:56 Walking,6,Walking,0:58:05,58.08,2024-09-16 11:56:25+0000,3485,0.0,0.348755,4089.0,0.852,392.0
2024-09-16 08:52:41,2024-09-16,08:52,08:52 Walking,6,Walking,1:13:43,73.72,2024-09-16 08:52:41+0000,4423,2.3094127,0.3408641,5634.0,0.784,355.0
2024-09-16 03:41:19,2024-09-16,03:41,03:41 Walking,6,Walking,1:24:46,84.77,2024-09-16 03:41:19+0000,5086,1.6112591,0.44517457,7140.0,0.712,461.0
2024-09-15 12:33:39,2024-09-15,12:33,12:33 Walking,6,Walking,0:56:24,56.4,2024-09-15 12:33:39+0000,3384,0.0,0.56399167,3023.0,1.119,217.0
2024-09-15 08:08:34,2024-09-15,08:08,08:08 Walking,6,Walking,1:30:46,90.77,2024-09-15 08:08:34+0000,5446,0.0,0.510376,6216.0,0.876,424.0
2024-09-15 04:44:52,2024-09-15,04:44,04:44 Core,50,Core,0:14:23,14.38,2024-09-15 04:44:52+0000,863,0.0,0.0,0.0,0.0,52.0
2024-09-15 04:27:41,2024-09-15,04:27,04:27 Walking,6,Walking,0:11:13,11.22,2024-09-15 04:27:41+0000,673,0.0,0.38796958,1067.0,0.63,63.0
2024-09-15 03:39:01,2024-09-15,03:39,03:39 Running,1,Running,0:48:28,48.47,2024-09-15 03:39:01+0000,2908,6.253679,0.3224165,7019.0,0.414,459.0
2024-09-15 03:26:07,2024-09-15,03:26,03:26 Walking,6,Walking,0:12:43,12.72,2024-09-15 03:26:07+0000,763,2.2900803,0.26254544,1006.0,0.758,48.0
2024-09-14 11:48:55,2024-09-14,11:48,11:48 Walking,6,Walking,0:56:18,56.3,2024-09-14 11:48:55+0000,3378,1.8590133,0.32866627,4077.0,0.828,315.0
2024-09-14 07:53:31,2024-09-14,07:53,07:53 Walking,6,Walking,0:59:29,59.48,2024-09-14 07:53:31+0000,3569,2.4252098,0.32543236,4529.0,0.787,435.0
2024-09-14 03:09:21,2024-09-14,03:09,03:09 Walking,6,Walking,1:21:17,81.28,2024-09-14 03:09:21+0000,4877,2.7523456,0.35055482,7092.0,0.687,409.0
2024-09-13 12:36:11,2024-09-13,12:36,12:36 Cycling,10,Cycling,0:45:07,45.12,2024-09-13 12:36:11+0000,2707,0.0,0.0,0.0,0.0,314.0
2024-09-13 10:21:25,2024-09-13,10:21,10:21 Walking,6,Walking,0:52:25,52.42,2024-09-13 10:21:25+0000,3145,0.0,0.35299185,3155.0,0.996,254.0
2024-09-13 07:11:20,2024-09-13,07:11,07:11 Walking,6,Walking,1:01:35,61.58,2024-09-13 07:11:20+0000,3695,0.0,0.25476456,4735.0,0.78,358.0
2024-09-13 02:47:50,2024-09-13,02:47,02:47 Walking,6,Walking,1:21:41,81.68,2024-09-13 02:47:50+0000,4901,0.0,0.267656,6974.0,0.702,614.0
2024-09-12 12:50:23,2024-09-12,12:50,12:50 Walking,6,Walking,0:41:30,41.5,2024-09-12 12:50:23+0000,2490,1.7400426,0.4473953,3110.0,0.8,274.0
2024-09-12 11:16:30,2024-09-12,11:16,11:16 Swimming,14,Swimming,0:47:48,47.8,2024-09-12 11:16:30+0000,2868,2.5,1.2744961,1600.0,1.792,389.0
2024-09-12 08:57:56,2024-09-12,08:57,08:57 Walking,6,Walking,1:19:15,79.25,2024-09-12 08:57:56+0000,4755,3.4160223,0.29235622,6167.0,0.771,409.0
2024-09-12 03:34:10,2024-09-12,03:34,03:34 Walking,6,Walking,1:24:49,84.82,2024-09-12 03:34:10+0000,5089,0.0,0.30599847,7003.0,0.726,609.0
2024-09-11 15:07:48,2024-09-11,15:07,15:07 Core,50,Core,0:14:21,14.35,2024-09-11 15:07:48+0000,861,0.0,0.0,0.0,0.0,58.0
2024-09-11 13:29:32,2024-09-11,13:29,13:29 Walking,6,Walking,0:47:21,47.35,2024-09-11 13:29:32+0000,2841,1.5620892,0.35096622,3565.0,0.796,283.0
2024-09-11 12:34:50,2024-09-11,12:34,12:34 Running,1,Running,0:03:16,3.27,2024-09-11 12:34:50+0000,196,2.1008403,0.2767241,545.0,0.359,25.0
2024-09-11 08:41:19,2024-09-11,08:41,08:41 Walking,6,Walking,0:52:47,52.78,2024-09-11 08:41:19+0000,3167,0.0,0.37472412,3996.0,0.792,323.0
2024-09-11 03:37:33,2024-09-11,03:37,03:37 Walking,6,Walking,1:31:21,91.35,2024-09-11 03:37:33+0000,5481,2.0781343,0.31681502,7414.0,0.739,502.0
2024-09-10 12:49:19,2024-09-10,12:49,12:49 Cycling,10,Cycling,1:00:30,60.5,2024-09-10 12:49:19+0000,3630,0.0,0.0,0.0,0.0,450.0
2024-09-10 08:53:21,2024-09-10,08:53,08:53 Walking,6,Walking,1:14:42,74.7,2024-09-10 08:53:21+0000,4482,0.0,0.36692822,3692.0,1.213,450.0
2024-09-10 06:44:34,2024-09-10,06:44,06:44 Walking,6,Walking,0:50:36,50.6,2024-09-10 06:44:34+0000,3036,0.0,0.42130673,3831.0,0.792,231.0
2024-09-10 02:57:14,2024-09-10,02:57,02:57 Walking,6,Walking,1:27:23,87.38,2024-09-10 02:57:14+0000,5243,3.5023515,0.42208934,6861.0,0.764,592.0
2024-09-09 15:23:28,2024-09-09,15:23,15:23 Core,50,Core,0:13:55,13.92,2024-09-09 15:23:28+0000,835,0.0,1.8000001,0.0,0.0,44.0
2024-09-09 12:53:57,2024-09-09,12:53,12:53 Swimming,14,Swimming,0:55:20,55.33,2024-09-09 12:53:57+0000,3320,2.5333333,1.0785489,1300.0,2.553,385.0
2024-09-09 10:31:00,2024-09-09,10:31,10:31 Walking,6,Walking,1:02:40,62.67,2024-09-09 10:31:00+0000,3760,2.0074546,0.27922556,4439.0,0.847,268.0
2024-09-09 06:39:55,2024-09-09,06:39,06:39 Walking,6,Walking,0:58:49,58.82,2024-09-09 06:39:55+0000,3529,0.0,0.5340095,4405.0,0.801,258.0
2024-09-09 02:47:23,2024-09-09,02:47,02:47 Walking,6,Walking,1:29:58,89.97,2024-09-09 02:47:23+0000,5398,0.0,0.365684,7001.0,0.77,506.0
2024-09-08 10:18:20,2024-09-08,10:18,10:18 Walking,6,Walking,0:53:29,53.48,2024-09-08 10:18:20+0000,3209,3.0080836,0.45577112,3767.0,0.851,250.0
2024-09-08 06:38:51,2024-09-08,06:38,06:38 Walking,6,Walking,0:53:23,53.38,2024-09-08 06:38:51+0000,3203,3.142845,0.18822134,4094.0,0.782,234.0
2024-09-08 02:42:04,2024-09-08,02:42,02:42 Walking,6,Walking,1:25:56,85.93,2024-09-08 02:42:04+0000,5156,0.0,0.45040053,7437.0,0.693,450.0
2024-09-07 13:43:25,2024-09-07,13:43,13:43 Core,50,Core,0:14:21,14.35,2024-09-07 13:43:25+0000,861,0.0,0.0,0.0,0.0,51.0
2024-09-07 09:32:17,2024-09-07,09:32,09:32 Walking,6,Walking,0:49:22,49.37,2024-09-07 09:32:17+0000,2962,0.0,0.43246302,3956.0,0.748,258.0
2024-09-07 06:17:06,2024-09-07,06:17,06:17 Walking,6,Walking,0:41:29,41.48,2024-09-07 06:17:06+0000,2489,2.1679366,0.13678409,3829.0,0.649,252.0
2024-09-07 03:55:50,2024-09-07,03:55,03:55 Walking,6,Walking,0:03:52,3.87,2024-09-07 03:55:50+0000,232,1.3500823,0.56752485,329.0,0.703,21.0
2024-09-07 03:12:24,2024-09-07,03:12,03:12 Running,1,Running,0:42:56,42.93,2024-09-07 03:12:24+0000,2576,2.3296566,0.28693074,6015.0,0.428,383.0
2024-09-07 02:56:30,2024-09-07,02:56,02:56 Walking,6,Walking,0:15:41,15.68,2024-09-07 02:56:30+0000,941,3.9902334,0.41615194,1007.0,0.933,84.0
2024-09-06 11:32:39,2024-09-06,11:32,11:32 Cycling,10,Cycling,0:45:12,45.2,2024-09-06 11:32:39+0000,2712,0.0,0.0,0.0,0.0,332.0
2024-09-06 09:40:32,2024-09-06,09:40,09:40 Walking,6,Walking,1:21:32,81.53,2024-09-06 09:40:32+0000,4892,0.0,0.5780727,4713.0,1.037,380.0
2024-09-06 06:35:53,2024-09-06,06:35,06:35 Walking,6,Walking,0:37:11,37.18,2024-09-06 06:35:53+0000,2231,0.0,0.46456993,2812.0,0.793,230.0
2024-09-06 02:42:19,2024-09-06,02:42,02:42 Walking,6,Walking,1:20:24,80.4,2024-09-06 02:42:19+0000,4824,2.0377734,0.473487,6842.0,0.705,571.0
2024-09-05 09:43:06,2024-09-05,09:43,09:43 Walking,6,Walking,1:01:22,61.37,2024-09-05 09:43:06+0000,3682,3.4225338,0.5191144,4055.0,0.908,287.0
2024-09-05 07:28:41,2024-09-05,07:28,07:28 Swimming,14,Swimming,0:50:20,50.33,2024-09-05 07:28:41+0000,3020,2.5869913,1.1280135,1300.0,2.323,353.0
2024-09-05 06:11:29,2024-09-05,06:11,06:11 Walking,6,Walking,0:50:39,50.65,2024-09-05 06:11:29+0000,3039,0.0,0.6469421,4030.0,0.754,244.0
2024-09-05 02:43:05,2024-09-05,02:43,02:43 Walking,6,Walking,1:22:28,82.47,2024-09-05 02:43:05+0000,4948,4.701213,0.3532377,6946.0,0.712,546.0
2024-09-04 15:36:26,2024-09-04,15:36,15:36 Core,50,Core,0:15:56,15.93,2024-09-04 15:36:26+0000,956,0.0,0.0,0.0,0.0,68.0
2024-09-04 12:26:46,2024-09-04,12:26,12:26 Running,1,Running,0:13:34,13.57,2024-09-04 12:26:46+0000,814,1.6582065,0.31898567,2025.0,0.401,121.0
2024-09-04 11:52:54,2024-09-04,11:52,11:52 Running,1,Running,0:33:00,33.0,2024-09-04 11:52:54+0000,1980,2.546656,0.27200437,6012.0,0.329,310.0
2024-09-04 07:45:35,2024-09-04,07:45,07:45 Walking,6,Walking,0:52:20,52.33,2024-09-04 07:45:35+0000,3140,1.8419356,0.5066928,4070.0,0.771,259.0
2024-09-04 03:17:26,2024-09-04,03:17,03:17 Walking,6,Walking,1:21:48,81.8,2024-09-04 03:17:26+0000,4908,0.0,0.5039571,6494.0,0.755,457.0
2024-09-03 13:55:21,2024-09-03,13:55,13:55 Cycling,10,Cycling,1:00:05,60.08,2024-09-03 13:55:21+0000,3605,0.0,0.0,0.0,0.0,433.0
2024-09-03 09:42:05,2024-09-03,09:42,09:42 Walking,6,Walking,1:33:03,93.05,2024-09-03 09:42:05+0000,5583,2.7197876,0.46260372,5263.0,1.06,390.0
2024-09-03 07:06:11,2024-09-03,07:06,07:06 Walking,6,Walking,0:52:50,52.83,2024-09-03 07:06:11+0000,3170,0.0,0.5770856,4162.0,0.761,277.0
2024-09-03 03:07:32,2024-09-03,03:07,03:07 Walking,6,Walking,1:23:06,83.1,2024-09-03 03:07:32+0000,4986,0.0,0.47313526,6564.0,0.759,527.0
2024-09-02 12:42:33,2024-09-02,12:42,12:42 Swimming,14,Swimming,0:51:53,51.88,2024-09-02 12:42:33+0000,3113,2.788337,1.0833106,1250.0,2.49,338.0
2024-09-02 09:10:26,2024-09-02,09:10,09:10 Walking,6,Walking,1:42:46,102.77,2024-09-02 09:10:26+0000,6166,0.0,0.5787581,5526.0,1.115,566.0
2024-09-02 06:12:42,2024-09-02,06:12,06:12 Walking,6,Walking,0:34:24,34.4,2024-09-02 06:12:42+0000,2064,4.6483827,0.26758885,2836.0,0.727,169.0
2024-09-02 02:47:39,2024-09-02,02:47,02:47 Walking,6,Walking,1:28:01,88.02,2024-09-02 02:47:39+0000,5281,0.0,0.45715562,6911.0,0.764,545.0
2024-09-01 14:00:35,2024-09-01,14:00,14:00 Walking,6,Walking,0:41:33,41.55,2024-09-01 14:00:35+0000,2493,0.0,0.5173041,2878.0,0.865,193.0
